analysis_type,parameter_name,parameter_value,initialization_index,initialization_seed,algorithm,epsilon,output_weight_count,hidden_width,q_dimension,n_train,n_test,n_features,n_classes,lambda_reg,estimated_L,mu,condition_number,converged,iterations,computational_time_seconds,initial_gradient_norm,final_gradient_norm,objective_value,objective_gap_to_ldlt,relative_error_to_ldlt,train_accuracy,test_accuracy,alpha,beta
sparsity,sparseness_percentage,0.2,9,103016,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.6869874999974854,2.011371164953314,0.0009766446756897698,0.07734799739052566,2.707385782091398e-07,0.0008959187978960669,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,9,103016,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.7640713750006398,2.011371164953314,0.0009953274658140705,0.07735304549875413,5.318846806684485e-06,0.00720791388386076,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,10,103017,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.6003665829994134,1.8892940934555293,0.0009403372840875467,0.07734799489867188,2.6824672443026554e-07,0.0008959767211077495,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,10,103017,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5138743329989666,1.8892940934555293,0.0009963631779507905,0.07735305023009455,5.32357814710116e-06,0.007212017727005384,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,11,103018,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.42810562500017113,2.2535595760030795,0.0005592093971143717,0.07734781560593654,8.895398909136709e-08,0.000511995032783104,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,11,103018,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5764762500002689,2.2535595760030795,0.0009966688075357657,0.07735305708895195,5.330437004499866e-06,0.007213213806057886,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,12,103019,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.5403558329999214,2.1243158787823013,0.0005426404880091044,0.07734781522450752,8.857256007799297e-08,0.0005116499871489969,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,12,103019,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,764,0.5617467919983028,2.1243158787823013,0.0009990312031737645,0.07735309573908827,5.3690871408274e-06,0.007252750746963725,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,13,103020,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.41519562499888707,2.013524855781589,0.00097582049316717,0.07734799762178618,2.709698387337589e-07,0.0008955236921845868,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,13,103020,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5510396249992482,2.013524855781589,0.0009951696612085117,0.07735304257450722,5.315922559770425e-06,0.007201333190374563,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,14,103021,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.3699055840006622,2.089262831977484,0.0009908980227879732,0.07734799709187298,2.704399255371026e-07,0.0008963617566367943,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,14,103021,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5113764999987325,2.089262831977484,0.0009960615064148384,0.07735304544255858,5.31879061113627e-06,0.007206707303560823,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,15,103022,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.47031799999967916,2.0243512097839766,0.0009743841660598475,0.07734799656812545,2.6991617800564693e-07,0.0008962398290465104,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,15,103022,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.6070419999996375,2.0243512097839766,0.0009960638906041657,0.07735304617477583,5.31952282838144e-06,0.007206434699631186,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,16,103023,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.3997919159992307,2.115598222234242,0.0009963207769934138,0.07734799679096309,2.7013901564287846e-07,0.0008953569015196996,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,16,103023,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.4777464999970107,2.115598222234242,0.0009965087146739467,0.07735305468813403,5.328036186580398e-06,0.007205583989591297,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,17,103024,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.36435529200025485,2.03165984582069,0.0009769661751817158,0.07734799591141331,2.6925946586264793e-07,0.0008956475140547477,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,17,103024,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,764,0.48139050000099814,2.03165984582069,0.000999614544935628,0.07735310086185153,5.374209904082661e-06,0.0072539244255575485,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,18,103025,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.36717816699820105,2.1519665079235204,0.0005463163625993952,0.07734781512047886,8.846853141730726e-08,0.0005120050605697018,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,18,103025,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5085702079995826,2.1519665079235204,0.0009953408183295462,0.07735304346073583,5.316808788388694e-06,0.007208894852038026,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,19,103026,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.49819720900268294,1.9759967291731948,0.0009659041820431935,0.07734799679947524,2.701475277921972e-07,0.000896011316859048,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,19,103026,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5433150000026217,1.9759967291731948,0.000995182964160969,0.0773530382746702,5.311622722756204e-06,0.007204798879406926,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,20,103027,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.3794616250015679,1.9311057760509096,0.0009569651130578562,0.0773479966391404,2.699871929495723e-07,0.0008961758261849231,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,20,103027,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5739426250001998,1.9311057760509096,0.0009947731891972978,0.07735304177413621,5.3151221887648425e-06,0.007205377640123098,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,21,103028,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.4341302499997255,2.1340422734950066,0.0005450419720936265,0.0773478154634543,8.881150685702277e-08,0.0005119950883834659,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,21,103028,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5497020830007386,2.1340422734950066,0.0009962612137845552,0.07735305005401108,5.3234020636339086e-06,0.007212432286322912,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,22,103029,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.3706460829998832,1.979517347826327,0.0009661608152332409,0.0773479964659324,2.6981398495995457e-07,0.0008953224907572574,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,22,103029,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,764,0.5341137909999816,1.979517347826327,0.000998353509860894,0.077353094845834,5.368193886551298e-06,0.0072466007456128,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,23,103030,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.4923614589970384,1.9452215384475042,0.0009553406209899504,0.07734799523280475,2.685808573044124e-07,0.0008958361815985595,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,23,103030,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.7895642919975217,1.9452215384475042,0.0009948195289473207,0.07735303643790786,5.3097859604167574e-06,0.0072050366451784295,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,24,103031,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.6376824580001994,2.2132026311746915,0.0005529054884241175,0.07734781530724591,8.865529846358022e-08,0.000511424400920749,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,24,103031,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.6111540829988371,2.2132026311746915,0.0009959918743890654,0.07735305010149704,5.3234495495935175e-06,0.007207858548252765,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,25,103032,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.5375387499989301,2.1424059116845213,0.0005453719126570662,0.07734781511551485,8.846356740199735e-08,0.0005114058194134262,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,25,103032,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,764,0.6306536669981142,2.1424059116845213,0.0009997266643933663,0.07735310084748703,5.374195539586957e-06,0.007248196872887697,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,26,103033,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.4035093750026135,2.1028147018699475,0.0009951674692092937,0.07734799690303355,2.702510861068985e-07,0.0008949986339968337,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,26,103033,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5968872090015793,2.1028147018699475,0.0009960269038409727,0.0773530418879167,5.315235969249876e-06,0.007198586821544636,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,27,103034,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.3455201670003589,1.9535916512861904,0.0009612644004544793,0.07734799689726893,2.7024532148200997e-07,0.0008951437121671537,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,27,103034,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.83922745900054,1.9535916512861904,0.0009951053232237742,0.07735303700758066,5.310355633211805e-06,0.007195328621346158,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,28,103035,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.3771360829996411,2.123835233360548,0.0005436077949088776,0.07734781495405343,8.830210598831378e-08,0.0005115302721269652,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,28,103035,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,764,0.647379332996934,2.123835233360548,0.0009978976792435065,0.07735309128704039,5.36463509294427e-06,0.007251830573930865,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,29,103036,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.4574686660016596,2.0698256731492277,0.0009847969011760722,0.07734799628015146,2.696282040137721e-07,0.0008960800014890539,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,29,103036,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.522410999998101,2.0698256731492277,0.0009956457125387154,0.07735304586547335,5.319213525908917e-06,0.0072102829772785456,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,30,103037,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.38692900000023656,2.1163531309275765,0.0009985383030264791,0.07734799703904313,2.703870956854981e-07,0.0008951046921085263,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,30,103037,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,764,0.5916868749991409,2.1163531309275765,0.0009990295807319042,0.07735309824215233,5.371590204888976e-06,0.007248259706222252,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,31,103038,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,1.045966124998813,2.132337324097934,0.0009971715074348286,0.07734799551157372,2.688596262706566e-07,0.0008957601670238129,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,31,103038,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.9099108329974115,2.132337324097934,0.0009952697491600368,0.07735304612389637,5.319471948928012e-06,0.00720517106608455,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,32,103039,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,614,0.4545614580019901,2.1604572623013785,0.0005489333703951537,0.07734781557669934,8.892475189536952e-08,0.0005116394678408908,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,32,103039,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,764,0.5693810410011793,2.1604572623013785,0.0009993010776217382,0.07735309732718451,5.370675237065248e-06,0.007252722002705678,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
sparsity,sparseness_percentage,0.2,33,103040,Heavy Ball,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,567,0.35619345899976906,2.100116700561788,0.000992647359730101,0.07734799712295859,2.704710111434139e-07,0.0008958606373773355,0.999,0.9971428571428571,0.028431942020410966,0.9762960103268533
sparsity,sparseness_percentage,0.2,33,103040,Nesterov,0.001,50000,500,501,1000,350,100,100,0.005,139.01441759082746,0.005,27802.88351816549,True,765,0.5046345410009963,2.100116700561788,0.0009961911243398438,0.07735304583952057,5.319187573127326e-06,0.007208996453334797,0.999,0.9971428571428571,0.007193498468219189,0.9880769253083757
